#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
896, 1438.646,   0.101,   0.000, 14.220, 65536, 19267584, 6422528,6,2, 3.440918, 5.691162, 0.980957
896, 1438.646,   0.101,   0.000, 14.220, 65536, 19267584, 6422528,6,2, 6.571045, 5.691162, 0.969971
896, 1438.646,   0.110,   0.000, 14.268, 65536, 19267584, 6422528,6,2, 3.385986, 5.720215, 1.070068
896, 1438.646,   0.110,   0.000, 14.268, 65536, 19267584, 6422528,6,2, 6.497803, 5.720215, 0.979736
1024, 2147.484,   0.076,   0.000, 18.969, 65536, 25165824, 8388608,6,2, 4.339844, 8.020020, 1.274170
1024, 2147.484,   0.076,   0.000, 18.969, 65536, 25165824, 8388608,6,2, 8.404785, 8.020020, 1.270020
1024, 2147.484,   0.102,   0.000, 19.080, 65536, 25165824, 8388608,6,2, 4.320068, 8.150879, 1.278076
1024, 2147.484,   0.102,   0.000, 19.080, 65536, 25165824, 8388608,6,2, 8.380127, 8.150879, 1.270996
1024, 2147.484,   0.110,   0.000, 19.145, 65536, 25165824, 8388608,6,2, 4.319824, 8.148926, 1.292969
1024, 2147.484,   0.110,   0.000, 19.145, 65536, 25165824, 8388608,6,2, 8.427002, 8.148926, 1.276123
1024, 2147.484,   0.109,   0.000, 19.057, 65536, 25165824, 8388608,6,2, 4.335938, 8.115967, 1.287842
1024, 2147.484,   0.109,   0.000, 19.057, 65536, 25165824, 8388608,6,2, 8.390137, 8.115967, 1.263184
1024, 2147.484,   0.108,   0.000, 19.250, 65536, 25165824, 8388608,6,2, 4.506836, 8.145996, 1.273193
1024, 2147.484,   0.108,   0.000, 19.250, 65536, 25165824, 8388608,6,2, 8.567871, 8.145996, 1.262695
1152, 3057.648,   0.090,   0.000, 24.861, 65536, 31850496, 10616832,6,2, 5.388916, 11.130859, 1.630127
1152, 3057.648,   0.090,   0.000, 24.861, 65536, 31850496, 10616832,6,2, 10.506104, 11.130859, 1.593018
1152, 3057.648,   0.086,   0.000, 24.835, 65536, 31850496, 10616832,6,2, 5.457275, 11.023926, 1.633057
1152, 3057.648,   0.086,   0.000, 24.835, 65536, 31850496, 10616832,6,2, 10.575195, 11.023926, 1.603027
1152, 3057.648,   0.106,   0.000, 25.012, 65536, 31850496, 10616832,6,2, 5.402100, 11.205078, 1.659912
1152, 3057.648,   0.106,   0.000, 25.012, 65536, 31850496, 10616832,6,2, 10.531006, 11.205078, 1.615967
1152, 3057.648,   0.108,   0.000, 24.985, 65536, 31850496, 10616832,6,2, 5.427246, 11.182861, 1.647949
1152, 3057.648,   0.108,   0.000, 24.985, 65536, 31850496, 10616832,6,2, 10.553223, 11.182861, 1.601074
1152, 3057.648,   0.106,   0.000, 24.923, 65536, 31850496, 10616832,6,2, 5.397949, 11.175781, 1.619141
1152, 3057.648,   0.106,   0.000, 24.923, 65536, 31850496, 10616832,6,2, 10.520264, 11.175781, 1.607910
1280, 4194.304,   0.077,   0.000, 32.086, 65536, 39321600, 13107200,6,2, 6.659912, 15.109131, 2.010010
1280, 4194.304,   0.077,   0.000, 32.086, 65536, 39321600, 13107200,6,2, 12.984863, 15.109131, 1.974854
1280, 4194.304,   0.088,   0.000, 32.023, 65536, 39321600, 13107200,6,2, 6.647949, 15.062988, 2.007080
1280, 4194.304,   0.088,   0.000, 32.023, 65536, 39321600, 13107200,6,2, 12.979004, 15.062988, 1.973877
1280, 4194.304,   0.094,   0.000, 31.790, 65536, 39321600, 13107200,6,2, 6.395996, 15.088135, 2.019775
1280, 4194.304,   0.094,   0.000, 31.790, 65536, 39321600, 13107200,6,2, 12.715088, 15.088135, 1.966064
1280, 4194.304,   0.104,   0.000, 31.968, 65536, 39321600, 13107200,6,2, 6.597168, 15.094238, 1.989990
1280, 4194.304,   0.104,   0.000, 31.968, 65536, 39321600, 13107200,6,2, 12.911133, 15.094238, 1.967041
1280, 4194.304,   0.099,   0.000, 32.016, 65536, 39321600, 13107200,6,2, 6.612061, 15.074951, 2.026855
1280, 4194.304,   0.099,   0.000, 32.016, 65536, 39321600, 13107200,6,2, 12.921143, 15.074951, 1.992920
1408, 5582.619,   0.077,   0.000, 40.139, 65536, 47579136, 15859712,6,2, 7.885986, 19.849854, 2.394287
1408, 5582.619,   0.077,   0.000, 40.139, 65536, 47579136, 15859712,6,2, 15.511963, 19.849854, 2.375732
1408, 5582.619,   0.083,   0.000, 40.082, 65536, 47579136, 15859712,6,2, 7.889160, 19.785889, 2.392090
1408, 5582.619,   0.083,   0.000, 40.082, 65536, 47579136, 15859712,6,2, 15.520996, 19.785889, 2.383057
1408, 5582.619,   0.093,   0.000, 40.123, 65536, 47579136, 15859712,6,2, 7.902100, 19.813965, 2.419189
1408, 5582.619,   0.093,   0.000, 40.123, 65536, 47579136, 15859712,6,2, 15.514160, 19.813965, 2.375732
1408, 5582.619,   0.091,   0.000, 39.959, 65536, 47579136, 15859712,6,2, 7.760986, 19.796875, 2.393066
1408, 5582.619,   0.091,   0.000, 39.959, 65536, 47579136, 15859712,6,2, 15.392822, 19.796875, 2.376221
1408, 5582.619,   0.087,   0.000, 40.047, 65536, 47579136, 15859712,6,2, 7.894043, 19.737061, 2.392822
1408, 5582.619,   0.087,   0.000, 40.047, 65536, 47579136, 15859712,6,2, 15.526855, 19.737061, 2.384033
1536, 7247.757,   0.069,   0.000, 49.301, 65536, 56623104, 18874368,6,2, 9.353027, 25.225098, 2.842041
1536, 7247.757,   0.069,   0.000, 49.301, 65536, 56623104, 18874368,6,2, 18.408936, 25.225098, 2.824951
1536, 7247.757,   0.101,   0.000, 49.178, 65536, 56623104, 18874368,6,2, 9.110840, 25.294922, 2.847900
1536, 7247.757,   0.101,   0.000, 49.178, 65536, 56623104, 18874368,6,2, 18.197021, 25.294922, 2.836914
1536, 7247.757,   0.089,   0.000, 49.496, 65536, 56623104, 18874368,6,2, 9.535156, 25.206055, 2.847900
1536, 7247.757,   0.089,   0.000, 49.496, 65536, 56623104, 18874368,6,2, 18.604980, 25.206055, 2.831055
1536, 7247.757,   0.105,   0.000, 49.393, 65536, 56623104, 18874368,6,2, 9.321045, 25.332764, 2.841064
1536, 7247.757,   0.105,   0.000, 49.393, 65536, 56623104, 18874368,6,2, 18.382080, 25.332764, 2.830078
1536, 7247.757,   0.097,   0.000, 49.292, 65536, 56623104, 18874368,6,2, 9.322021, 25.209961, 2.848877
1536, 7247.757,   0.097,   0.000, 49.292, 65536, 56623104, 18874368,6,2, 18.394043, 25.209961, 2.839111
1664, 9214.886,   0.075,   0.000, 60.428, 65536, 66453504, 22151168,6,2, 10.886719, 32.265869, 3.322998
1664, 9214.886,   0.075,   0.000, 60.428, 65536, 66453504, 22151168,6,2, 21.512939, 32.265869, 3.325928
1664, 9214.886,   0.084,   0.000, 60.091, 65536, 66453504, 22151168,6,2, 10.674072, 32.125732, 3.330078
1664, 9214.886,   0.084,   0.000, 60.091, 65536, 66453504, 22151168,6,2, 21.310303, 32.125732, 3.318115
1664, 9214.886,   0.086,   0.000, 60.158, 65536, 66453504, 22151168,6,2, 10.881104, 31.987061, 3.329102
1664, 9214.886,   0.086,   0.000, 60.158, 65536, 66453504, 22151168,6,2, 21.507080, 31.987061, 3.333740
1664, 9214.886,   0.088,   0.000, 60.099, 65536, 66453504, 22151168,6,2, 10.681885, 32.113037, 3.336914
1664, 9214.886,   0.088,   0.000, 60.099, 65536, 66453504, 22151168,6,2, 21.329102, 32.113037, 3.319824
1664, 9214.886,   0.089,   0.000, 60.316, 65536, 66453504, 22151168,6,2, 10.891846, 32.145020, 3.328857
1664, 9214.886,   0.089,   0.000, 60.316, 65536, 66453504, 22151168,6,2, 21.515869, 32.145020, 3.324951
1792, 11509.170,   0.081,   0.000, 72.494, 65536, 77070336, 25690112,6,2, 12.642090, 39.822266, 3.868896
1792, 11509.170,   0.081,   0.000, 72.494, 65536, 77070336, 25690112,6,2, 24.956055, 39.822266, 3.840088
1792, 11509.170,   0.109,   0.000, 72.515, 65536, 77070336, 25690112,6,2, 12.573975, 39.903076, 3.853027
1792, 11509.170,   0.109,   0.000, 72.515, 65536, 77070336, 25690112,6,2, 24.915771, 39.903076, 3.843018
1792, 11509.170,   0.110,   0.000, 72.482, 65536, 77070336, 25690112,6,2, 12.578857, 39.901855, 3.854980
1792, 11509.170,   0.110,   0.000, 72.482, 65536, 77070336, 25690112,6,2, 24.878906, 39.901855, 3.845947
1792, 11509.170,   0.103,   0.000, 72.604, 65536, 77070336, 25690112,6,2, 12.570068, 39.996094, 3.882080
1792, 11509.170,   0.103,   0.000, 72.604, 65536, 77070336, 25690112,6,2, 24.887939, 39.996094, 3.837891
1792, 11509.170,   0.089,   0.000, 72.688, 65536, 77070336, 25690112,6,2, 12.598877, 40.050781, 3.895264
1792, 11509.170,   0.089,   0.000, 72.688, 65536, 77070336, 25690112,6,2, 24.904053, 40.050781, 3.836914
1920, 14155.776,   0.091,   0.000, 85.733, 65536, 88473600, 29491200,6,2, 14.174072, 48.591309, 4.420898
1920, 14155.776,   0.091,   0.000, 85.733, 65536, 88473600, 29491200,6,2, 28.310059, 48.591309, 4.409912
1920, 14155.776,   0.095,   0.000, 85.653, 65536, 88473600, 29491200,6,2, 14.189209, 48.496094, 4.421875
1920, 14155.776,   0.095,   0.000, 85.653, 65536, 88473600, 29491200,6,2, 28.332031, 48.496094, 4.402832
1920, 14155.776,   0.122,   0.000, 86.045, 65536, 88473600, 29491200,6,2, 14.413330, 48.635986, 4.428223
1920, 14155.776,   0.122,   0.000, 86.045, 65536, 88473600, 29491200,6,2, 28.568115, 48.635986, 4.412842
1920, 14155.776,   0.110,   0.000, 85.935, 65536, 88473600, 29491200,6,2, 14.389893, 48.558105, 4.419678
1920, 14155.776,   0.110,   0.000, 85.935, 65536, 88473600, 29491200,6,2, 28.541016, 48.558105, 4.416016
1920, 14155.776,   0.114,   0.000, 86.049, 65536, 88473600, 29491200,6,2, 14.445068, 48.624023, 4.420898
1920, 14155.776,   0.114,   0.000, 86.049, 65536, 88473600, 29491200,6,2, 28.593994, 48.624023, 4.410156
2048, 17179.869,   0.078,   0.000,101.511, 65536, 100663296, 33554432,6,2, 16.367920, 58.992920, 5.054199
2048, 17179.869,   0.078,   0.000,101.511, 65536, 100663296, 33554432,6,2, 32.446045, 58.992920, 5.017822
2048, 17179.869,   0.086,   0.000,101.606, 65536, 100663296, 33554432,6,2, 16.394287, 59.113037, 5.026855
2048, 17179.869,   0.086,   0.000,101.606, 65536, 100663296, 33554432,6,2, 32.456299, 59.113037, 5.010010
2048, 17179.869,   0.100,   0.000,101.589, 65536, 100663296, 33554432,6,2, 16.394043, 59.039795, 5.053223
2048, 17179.869,   0.100,   0.000,101.589, 65536, 100663296, 33554432,6,2, 32.480957, 59.039795, 5.015137
2048, 17179.869,   0.109,   0.000,101.484, 65536, 100663296, 33554432,6,2, 16.328857, 59.046875, 5.025879
2048, 17179.869,   0.109,   0.000,101.484, 65536, 100663296, 33554432,6,2, 32.403076, 59.046875, 5.008057
2048, 17179.869,   0.109,   0.000,101.457, 65536, 100663296, 33554432,6,2, 16.322998, 59.031006, 5.033936
2048, 17179.869,   0.109,   0.000,101.457, 65536, 100663296, 33554432,6,2, 32.383057, 59.031006, 5.008789
2176, 20606.616,   0.091,   0.000,118.237, 65536, 113639424, 37879808,6,2, 18.171143, 70.608154, 5.670898
2176, 20606.616,   0.091,   0.000,118.237, 65536, 113639424, 37879808,6,2, 36.303955, 70.608154, 5.654053
2176, 20606.616,   0.090,   0.000,118.139, 65536, 113639424, 37879808,6,2, 18.216797, 70.438965, 5.678223
2176, 20606.616,   0.090,   0.000,118.139, 65536, 113639424, 37879808,6,2, 36.364746, 70.438965, 5.656006
2176, 20606.616,   0.106,   0.000,118.291, 65536, 113639424, 37879808,6,2, 18.201904, 70.604980, 5.677979
2176, 20606.616,   0.106,   0.000,118.291, 65536, 113639424, 37879808,6,2, 36.348877, 70.604980, 5.659180
2176, 20606.616,   0.106,   0.000,118.408, 65536, 113639424, 37879808,6,2, 18.375000, 70.576904, 5.671143
2176, 20606.616,   0.106,   0.000,118.408, 65536, 113639424, 37879808,6,2, 36.506836, 70.576904, 5.651855
2176, 20606.616,   0.107,   0.000,118.393, 65536, 113639424, 37879808,6,2, 18.375000, 70.569092, 5.670898
2176, 20606.616,   0.107,   0.000,118.393, 65536, 113639424, 37879808,6,2, 36.500000, 70.569092, 5.652100
2304, 24461.181,   0.092,   0.000,137.001, 65536, 127401984, 42467328,6,2, 20.615967, 83.368652, 6.354248
2304, 24461.181,   0.092,   0.000,137.001, 65536, 127401984, 42467328,6,2, 40.945068, 83.368652, 6.333008
2304, 24461.181,   0.088,   0.000,136.924, 65536, 127401984, 42467328,6,2, 20.565918, 83.325928, 6.354004
2304, 24461.181,   0.088,   0.000,136.924, 65536, 127401984, 42467328,6,2, 40.907959, 83.325928, 6.336182
2304, 24461.181,   0.098,   0.000,136.982, 65536, 127401984, 42467328,6,2, 20.583984, 83.353027, 6.366943
2304, 24461.181,   0.098,   0.000,136.982, 65536, 127401984, 42467328,6,2, 40.926025, 83.353027, 6.335938
2304, 24461.181,   0.108,   0.000,137.069, 65536, 127401984, 42467328,6,2, 20.593994, 83.445068, 6.383057
2304, 24461.181,   0.108,   0.000,137.069, 65536, 127401984, 42467328,6,2, 40.906006, 83.445068, 6.334961
2304, 24461.181,   0.124,   0.000,137.088, 65536, 127401984, 42467328,6,2, 20.614014, 83.433105, 6.354004
2304, 24461.181,   0.124,   0.000,137.088, 65536, 127401984, 42467328,6,2, 40.966064, 83.433105, 6.334717
2432, 28768.731,   0.079,   0.000,157.475, 65536, 141950976, 47316992,6,2, 22.684082, 98.000977, 7.075195
2432, 28768.731,   0.079,   0.000,157.475, 65536, 141950976, 47316992,6,2, 45.321045, 98.000977, 7.077881
2432, 28768.731,   0.096,   0.000,157.683, 65536, 141950976, 47316992,6,2, 22.920166, 97.981934, 7.075928
2432, 28768.731,   0.096,   0.000,157.683, 65536, 141950976, 47316992,6,2, 45.568359, 97.981934, 7.056885
2432, 28768.731,   0.109,   0.000,157.763, 65536, 141950976, 47316992,6,2, 22.905762, 98.067871, 7.075195
2432, 28768.731,   0.109,   0.000,157.763, 65536, 141950976, 47316992,6,2, 45.563965, 98.067871, 7.055908
2432, 28768.731,   0.112,   0.000,157.758, 65536, 141950976, 47316992,6,2, 22.954834, 98.019775, 7.075195
2432, 28768.731,   0.112,   0.000,157.758, 65536, 141950976, 47316992,6,2, 45.599854, 98.019775, 7.063232
2432, 28768.731,   0.107,   0.000,157.698, 65536, 141950976, 47316992,6,2, 22.892822, 97.996094, 7.074951
2432, 28768.731,   0.107,   0.000,157.698, 65536, 141950976, 47316992,6,2, 45.548828, 97.996094, 7.077881
2560, 33554.432,   0.090,   0.000,180.629, 65536, 157286400, 52428800,6,2, 25.348145, 114.529053, 7.835938
