size,dsetmatrix,cudaMemcpy,chunktime,chunk_nosync,chunktimestream,chunkstreams_ nosync,chunkno,chunksize,streams,totchunks,Single Stream Chunking nosync,Stream Chunking,Stream Chunking nosync,Stream Chunk size
3328,14.350829999999998,14.10498,14.118164000000002,14.108154,14.606933999999999,14.197998000000002,3,3691856,8,24,1.000225026905391,1.0355870054406315,1.0065946920874758,3691861.3333333335
3392,14.958739999999999,14.684082,14.67627,14.657226999999999,15.169922,14.748047,3,3835216,8,24,0.9981711488671882,1.0330861677291097,1.0043560775539118,3835221.3333333335
3392,14.948975,14.650635000000001,14.663085999999998,14.657959,15.137939000000001,14.760010000000001,3,3835216,8,24,1.0004999100721572,1.0332616299566537,1.0074655467152107,3835221.3333333335
3392,14.964110999999999,14.649657999999999,14.659912,14.680907999999999,15.133057,14.73291,3,3835216,8,24,1.0021331555999464,1.0329972890834722,1.0056828630402157,3835221.3333333335
3392,14.960938,14.650146,14.659912,14.657226999999999,15.138916,14.728026999999999,3,3835216,8,24,1.0004833398929949,1.0333628074423287,1.00531605623589,3835221.3333333335
3392,14.966064000000001,14.649901999999999,14.658935999999999,14.654297,15.147948999999999,14.73291,3,3835216,8,24,1.0003000020068393,1.0339966096701534,1.0056661129883326,3835221.3333333335
3456,15.505126999999998,15.208008,15.217041,15.211182,15.689697,15.288818,3,3981312,8,24,1.0002087058344526,1.031673378919843,1.005313647914967,3981312.0
3456,15.467773000000001,15.208984,15.219971,15.213867,15.65918,15.296142999999999,3,3981312,8,24,1.0003210602365025,1.029600662345361,1.0057307575575067,3981312.0
3456,15.523926000000001,15.208008,15.225098000000001,15.214110999999999,15.683105,15.302001999999998,3,3981312,8,24,1.0004013017352436,1.0312399230721079,1.0061805596104367,3981312.0
3456,15.451904,15.208984,15.219971,15.216064000000001,15.654053,15.322021,3,3981312,8,24,1.0004655143302144,1.0292635589596255,1.0074322518848071,3981312.0
3456,15.454101999999999,15.209960999999998,15.226807,15.213867,15.688965,15.290771,3,3981312,8,24,1.0002568053922034,1.0314927829203508,1.0053129656282487,3981312.0
3520,16.04126,15.776855,15.791260000000001,15.780762,16.211182,15.854735999999999,3,4130128,8,24,1.0002476412440882,1.0275293776864909,1.004936408428676,4130133.3333333335
3520,16.071045,15.776123000000002,15.785889000000001,15.779053,16.251953,15.867188,3,4130128,8,24,1.0001857237041063,1.0301614027730386,1.0057723307557882,4130133.3333333335
3520,16.075928,15.775879000000002,15.785156,15.780029,16.206055,15.855957,3,4130128,8,24,1.0002630598269675,1.027267957620618,1.0050759770660005,4130133.3333333335
3520,16.072998000000002,15.778076,15.803223000000001,15.781738,16.24707,15.85791,3,4130128,8,24,1.0002320942046419,1.0297244099977716,1.0050598057709952,4130133.3333333335
3520,16.022949,15.776855,15.787109,15.781982000000001,16.221191,15.860107000000001,3,4130128,8,24,1.0003249697103764,1.0281637880299972,1.00527684383231,4130133.3333333335
3584,16.619873000000002,16.355957,16.36499,16.358887,16.820801,16.430908,3,4281680,8,24,1.000179139624786,1.0284204709024363,1.004582489425718,4281685.333333333
3584,16.598876999999998,16.354979999999998,16.395264,16.360107,16.812744,16.435791000000002,3,4281680,8,24,1.0003134824989086,1.0279892729920794,1.0049410638227625,4281685.333333333
3584,16.616211,16.36499,16.395020000000002,16.37207,16.854979999999998,16.546143,3,4281680,8,24,1.0004326308784792,1.0299413565177857,1.0110695454137155,4281685.333333333
3584,16.663818,16.368896,16.379883,16.359863,16.806151999999997,16.425048999999998,3,4281680,8,24,0.9994481607067454,1.0267126139722556,1.0034304695930623,4281685.333333333
3584,16.603026999999997,16.354004,16.365967,16.358887,16.808838,16.436035,3,4281680,8,24,1.000298581313787,1.027811782362289,1.0050159581714668,4281685.333333333
3648,17.188232,16.944092,16.95166,16.969970999999997,17.406006,17.030029000000003,3,4435968,8,24,1.0015273170140953,1.0272610653908159,1.0050717972966625,4435968.0
3648,17.187988,16.945068,16.953857,16.949219,17.411133,17.022949,3,4435968,8,24,1.0002449680343566,1.0275044632455888,1.004596086601718,4435968.0
3648,16.971191,16.944336,16.955322,16.948729999999998,17.398682,17.055908,3,4435968,8,24,1.0002593196924328,1.026814033904899,1.006584619190743,4435968.0
3648,16.971923999999998,16.943848000000003,16.954833999999998,16.947998000000002,17.381348000000003,17.040039,3,4435968,8,24,1.000244926654205,1.0258205810155994,1.005677045733649,4435968.0
3648,17.260254,16.945068,16.955322,16.948729999999998,17.400146,17.047852,3,4435968,8,24,1.0002161100799358,1.026856073991559,1.0060657177651928,4435968.0
3712,17.570068,17.543213,17.577148,17.550048999999998,18.042969,17.651123000000002,3,4592976,8,24,1.0003896663627123,1.0284871420075672,1.006151096723274,4592981.333333333
3712,17.570801,17.543213,17.553223000000003,17.549072,18.001953,17.65918,3,4592976,8,24,1.0003339753099958,1.0261491438312924,1.0066103626513567,4592981.333333333
3712,17.786865,17.565918,17.553955,17.549072,18.031738,17.616943,3,4592976,8,24,0.9990409837960077,1.026518397729057,1.0029047727536926,4592981.333333333
3712,17.859131,17.542236,17.568115,17.548828,17.990723000000003,17.640869,3,4592976,8,24,1.0003757787775744,1.0255661250937453,1.0056226013605107,4592981.333333333
3712,17.788086,17.564941,17.552979,17.547119,18.050048999999998,17.625,3,4592976,8,24,0.9989853652226898,1.0276179692263125,1.0034192542975235,4592981.333333333
3776,18.396729,18.157958999999998,18.164062,18.160156,18.608887,18.238770000000002,3,4752720,8,24,1.000120993774686,1.0248336280525803,1.0044504451188596,4752725.333333333
3776,18.593018,18.153809,18.164307,18.156006,18.631836,18.239014,3,4752720,8,24,1.0001210214341245,1.0263320496541526,1.0046935053684878,4752725.333333333
3776,18.397217,18.155273,18.161133,18.156982,18.611816,18.229004,3,4752720,8,24,1.0000941324319386,1.0251465786275975,1.0040611341950076,4752725.333333333
3776,18.398193,18.153809,18.161865,18.154785,18.634033,18.262939000000003,3,4752720,8,24,1.000053762821896,1.0264530710882769,1.006011410608099,4752725.333333333
3776,18.448242,18.151123000000002,18.181151999999997,18.161133,18.638916000000002,18.23999,3,4752720,8,24,1.000551481029576,1.0268739846013935,1.0048959505150175,4752725.333333333
3840,19.084961,18.774901999999997,18.783935999999997,18.778076000000002,19.250732,18.856934,3,4915200,8,24,1.0001690554762952,1.0253439405436044,1.004369237186964,4915200.0
3840,19.015869,18.773926,18.781982,18.784912,19.263916000000002,18.866943,3,4915200,8,24,1.0005851732876756,1.0260994956515757,1.004954584352788,4915200.0
3840,19.072021,18.772949,18.783203,18.794922,19.269043,18.86084,3,4915200,8,24,1.0011704607517977,1.0264260026488112,1.0046817897390548,4915200.0
3840,19.039307,18.804932,18.781738,18.779053,19.276123000000002,18.854979999999998,3,4915200,8,24,0.9986238184748555,1.0250567776581165,1.0026614294590375,4915200.0
3840,19.035889,18.773926,18.783203,18.775146,19.283935999999997,18.862060999999997,3,4915200,8,24,1.0000649837439437,1.027165868236617,1.0046945428462857,4915200.0
3904,19.663086,19.405029000000003,19.416016,19.411133,19.916992,19.482178,3,5080400,8,24,1.0003145576334875,1.0263830061784498,1.0039757219636207,5080405.333333333
3904,19.712891,19.403076000000002,19.413818,19.407958999999998,19.922852,19.49585,3,5080400,8,24,1.0002516611283694,1.0267883298503802,1.0047814068243612,5080405.333333333
3904,19.646729,19.404053,19.412109,19.405762,19.887939000000003,19.492188,3,5080400,8,24,1.0000880743832228,1.0249373674664772,1.004542092314425,5080405.333333333
3904,19.73999,19.405762,19.411865,19.407958999999998,19.956055,19.49292,3,5080400,8,24,1.0001132137970155,1.0283571961770943,1.004491346436177,5080405.333333333
3904,19.650879,19.421143,19.417236,19.425293,19.898926,19.483887,3,5080400,8,24,1.0002136846425569,1.0246011782107778,1.003230705834358,5080405.333333333
3968,20.286621,20.043945,20.072998000000002,20.050781,20.591797,20.145020000000002,3,5248336,8,24,1.000341050626511,1.0273325435686438,1.0050426699933572,5248341.333333333
3968,20.289062,20.044189000000003,20.070068,20.052246,20.552001999999998,20.12915,3,5248336,8,24,1.0004019618853124,1.0253346743038592,1.004238684837785,5248341.333333333
3968,20.291016,20.046143,20.079833999999998,20.052001999999998,20.569092,20.12793,3,5248336,8,24,1.0002922756761736,1.0260872627716964,1.0040799369734117,5248341.333333333
3968,20.305176,20.045898,20.069092,20.052001999999998,20.575195,20.123047,3,5248336,8,24,1.0003045012001954,1.0264042548754861,1.0038486178069947,5248341.333333333
3968,20.360107,20.044922,20.069824,20.056885,20.566162,20.13208,3,5248336,8,24,1.0005968095061684,1.0260035933290237,1.004348133656993,5248341.333333333
4032,21.110107,20.698729999999998,20.7229,20.703125,21.255126999999998,20.773926,3,5419008,8,24,1.000212331867704,1.026880731329893,1.003632879891665,5419008.0
4032,20.942139,20.696045,20.708251999999998,20.700928,21.230957,20.783935999999997,3,5419008,8,24,1.0002359387989348,1.0258460976481254,1.0042467534255939,5419008.0
4032,20.943848000000003,20.696776999999997,20.705810999999997,20.703125,21.283203,20.790039,3,5419008,8,24,1.0003067144222506,1.0283341700980788,1.0045061122318708,5419008.0
4032,21.009033,20.696776999999997,20.706055,20.718018,21.267333999999998,20.771973000000003,3,5419008,8,24,1.0010262950603372,1.0275674323591544,1.0036332226993607,5419008.0
4032,21.088867,20.697021,20.706055,20.701904000000003,21.235107,20.780029000000003,3,5419008,8,24,1.0002359276728763,1.0259982342386376,1.0040106254904995,5419008.0
4096,21.606201000000002,21.358154000000003,21.366943,21.383057,21.918945,21.428955,3,5592400,8,24,1.001165971553534,1.026256529473474,1.0033149400458483,5592405.333333333
4096,21.601074,21.358887,21.36792,21.361816,21.937988,21.435791000000002,3,5592400,8,24,1.0001371326136985,1.0271128828014306,1.0036005621453965,5592405.333333333
4096,21.62207,21.358154000000003,21.37085,21.367676,21.990967,21.441895000000002,3,5592400,8,24,1.0004458250464903,1.0296286373813017,1.0039207976494597,5592405.333333333
4096,21.605957,21.35791,21.36792,21.364014,21.927001999999998,21.436035,3,5592400,8,24,1.0002857957543598,1.0266454910616254,1.00365789536523,5592405.333333333
4096,21.636963,21.360107,21.366943,21.377197,21.949951000000002,21.439941,3,5592400,8,24,1.000800089625019,1.0276142811456892,1.0037375280938434,5592405.333333333
128,0.036864999999999995,0.034912,0.054199000000000004,0.036864999999999995,0.196045,0.118896,4,4096,8,32,1.0559406507791016,5.615404445462878,3.4055912007332725,4096.0
128,0.035889,0.031006,0.042969,0.038086,0.22412100000000001,0.118896,4,4096,8,32,1.2283429013739278,7.2283106495517,3.8346126556150426,4096.0
128,0.042969,0.031006,0.042969,0.037842,0.22607399999999997,0.11987300000000001,4,4096,8,32,1.2204734567503064,7.291298458362896,3.8661226859317557,4096.0
128,0.042236,0.031738,0.043213,0.037842,0.22314499999999998,0.120117,4,4096,8,32,1.192324658138509,7.03084630411494,3.7846430146827146,4096.0
128,0.035156,0.029053,0.041016000000000004,0.038086,0.19287100000000001,0.118896,4,4096,8,32,1.3109145355040788,6.638591539600042,4.092382886448904,4096.0
192,0.06323200000000001,0.057861,0.07006799999999999,0.062988,0.529053,0.14111300000000002,4,9216,8,32,1.0886089075543113,9.143516358168714,2.43882753495446,9216.0
192,0.07714800000000001,0.056885000000000005,0.069092,0.063965,0.523926,0.13989300000000002,4,9216,8,32,1.1244616331194512,9.210266326799683,2.4592247516920103,9216.0
192,0.068848,0.057861,0.07006799999999999,0.063965,0.573975,0.14209000000000002,4,9216,8,32,1.1054942016211264,9.919894229273604,2.4557128290212753,9216.0
192,0.075684,0.057129,0.068115,0.06274400000000001,0.52417,0.14111300000000002,4,9216,8,32,1.098286334436101,9.175199985996604,2.470076493549686,9216.0
192,0.064941,0.056885000000000005,0.069092,0.063965,0.561768,0.140869,4,9216,8,32,1.1244616331194512,9.875503208227125,2.476382174562714,9216.0
256,0.10497999999999999,0.096924,0.10180700000000001,0.099854,0.550049,0.176758,4,16384,8,32,1.030229870826627,5.675054682018902,1.8236762824481036,16384.0
256,0.099121,0.09814500000000001,0.102783,0.10082999999999999,0.602051,0.177979,4,16384,8,32,1.027357481277701,6.134301288909266,1.8134291099903201,16384.0
256,0.114014,0.10131799999999999,0.106201,0.102051,0.62207,0.177002,4,16384,8,32,1.007234647347954,6.139777729524863,1.7469946110266685,16384.0
256,0.112061,0.091797,0.104736,0.102051,0.608887,0.177002,4,16384,8,32,1.1117029968299617,6.632972755100928,1.9281893743804261,16384.0
256,0.11303699999999998,0.09375,0.10693399999999999,0.10180700000000001,0.550049,0.176025,4,16384,8,32,1.0859413333333334,5.867189333333333,1.8776,16384.0
320,0.154053,0.13989300000000002,0.152832,0.147949,0.5952149999999999,0.22216799999999998,4,25600,8,32,1.0575868699649016,4.2547875876562795,1.5881280693101152,25600.0
320,0.151855,0.13989300000000002,0.1521,0.14624,0.5981449999999999,0.230225,4,25600,8,32,1.045370390226816,4.275732166727426,1.6457220875955194,25600.0
320,0.158936,0.138916,0.1521,0.14624,0.62793,0.22314499999999998,4,25600,8,32,1.0527225085663279,4.520213654294682,1.606330444297273,25600.0
320,0.158936,0.138916,0.15087899999999999,0.146973,0.633789,0.22314499999999998,4,25600,8,32,1.057999078579861,4.562390221428777,1.606330444297273,25600.0
320,0.161133,0.140869,0.153076,0.147949,0.647217,0.223877,4,25600,8,32,1.0502594609175901,4.594460101228802,1.5892566852891694,25600.0
384,0.212891,0.198975,0.21093800000000001,0.205078,0.6828609999999999,0.280762,4,36864,8,32,1.0306721949993718,3.431893453951501,1.4110415881392135,36864.0
384,0.21020500000000003,0.197021,0.209961,0.204102,0.686768,0.280762,4,36864,8,32,1.0359403312337263,3.4857604011755092,1.4250359098776273,36864.0
384,0.217773,0.198975,0.21093800000000001,0.20483400000000002,0.6828609999999999,0.28125,4,36864,8,32,1.0294459102902376,3.431893453951501,1.413494157557482,36864.0
384,0.217773,0.198242,0.20874,0.20385699999999998,0.6452640000000001,0.281006,4,36864,8,32,1.0283239676758709,3.2549308421020777,1.417489734768616,36864.0
384,0.21093800000000001,0.197998,0.21093800000000001,0.205078,0.687988,0.281006,4,36864,8,32,1.035757936948858,3.4747219668885547,1.4192365579450297,36864.0
448,0.271729,0.264893,0.276855,0.272217,0.696045,0.34863299999999997,4,50176,8,32,1.027648899744425,2.627645879657069,1.3161276439921024,50176.0
448,0.272949,0.264893,0.2771,0.271973,0.702148,0.348877,4,50176,8,32,1.026727773100837,2.6506853710743585,1.3170487706356906,50176.0
448,0.27319299999999996,0.265869,0.27807600000000005,0.272949,0.668945,0.348877,4,50176,8,32,1.0266296559583854,2.51606994422065,1.3122139098578622,50176.0
448,0.272217,0.266113,0.27807600000000005,0.272949,0.706055,0.348877,4,50176,8,32,1.0256883354063875,2.653214987618042,1.3110107360407046,50176.0
448,0.280029,0.26709,0.27807600000000005,0.271973,0.695068,0.348877,4,50176,8,32,1.0182822269646936,2.602373731700925,1.3062151334756076,50176.0
512,0.36791999999999997,0.355957,0.362061,0.35180700000000004,0.705811,0.43603500000000006,4,65536,8,32,0.98834128841405,1.9828546706484207,1.224965375031254,65536.0
512,0.365234,0.351074,0.355957,0.351074,0.758057,0.437012,4,65536,8,32,1.0,2.1592513259312853,1.244785999532862,65536.0
512,0.351074,0.351074,0.357666,0.35229499999999997,0.766113,0.437988,4,65536,8,32,1.0034778992463127,2.1821980551108884,1.2475660402080473,65536.0
512,0.361084,0.344971,0.36499000000000004,0.352051,0.759033,0.437012,4,65536,8,32,1.020523464291201,2.2002806032970885,1.266807934580008,65536.0
512,0.37206999999999996,0.344971,0.356689,0.35229499999999997,0.7299800000000001,0.437012,4,65536,8,32,1.0212307701227057,2.116061929843378,1.266807934580008,65536.0
576,0.460938,0.43994099999999997,0.45996099999999995,0.44799799999999995,0.7871090000000001,0.519043,4,82944,8,32,1.0183138193530497,1.7891239961722143,1.1798013824581024,82944.0
576,0.456787,0.44091800000000003,0.457031,0.44018599999999997,0.783936,0.5170899999999999,4,82944,8,32,0.9983398273601892,1.777963249402383,1.1727577463383212,82944.0
576,0.44995100000000005,0.445312,0.45800799999999997,0.443115,0.829102,0.516113,4,82944,8,32,0.9950663804254096,1.86184517821213,1.1589918978154643,82944.0
576,0.444824,0.43481400000000003,0.454834,0.44018599999999997,0.8181149999999999,0.5170899999999999,4,82944,8,32,1.012354707990083,1.8815286536312075,1.1892211382338194,82944.0
576,0.45800799999999997,0.44018599999999997,0.441895,0.447021,0.819092,0.5170899999999999,4,82944,8,32,1.0155275269999502,1.8607861222301485,1.1747079643605203,82944.0
640,0.563232,0.540039,0.559326,0.546143,0.848145,0.620117,4,102400,8,32,1.0113028873840593,1.570525462049963,1.148281883345462,102400.0
640,0.572021,0.540039,0.5532229999999999,0.546875,0.8378909999999999,0.620117,4,102400,8,32,1.0126583450454503,1.5515379444817872,1.148281883345462,102400.0
640,0.5610350000000001,0.540039,0.562012,0.545898,0.8532709999999999,0.62085,4,102400,8,32,1.0108492164454788,1.5800173691159338,1.1496391927249698,102400.0
640,0.565186,0.539062,0.553955,0.5471189999999999,0.8540040000000001,0.616943,4,102400,8,32,1.0149463327038446,1.5842407737885438,1.1444750325565518,102400.0
640,0.572998,0.5412600000000001,0.553711,0.548828,0.825684,0.618896,4,102400,8,32,1.013982189705502,1.5254849794922956,1.1434356871004692,102400.0
704,0.677002,0.64917,0.670166,0.654053,0.9287110000000001,0.726074,4,123904,8,32,1.0075219125960841,1.4306129365189395,1.1184651169955482,123904.0
704,0.677002,0.6450199999999999,0.657227,0.6547850000000001,0.930908,0.726074,4,123904,8,32,1.015139065455335,1.4432234659390408,1.1256612198071378,123904.0
704,0.684082,0.64917,0.663086,0.6621090000000001,0.9008790000000001,0.724121,4,123904,8,32,1.0199316049725033,1.3877397291926614,1.115456660042824,123904.0
704,0.676025,0.6499020000000001,0.673096,0.65625,0.9348139999999999,0.7329100000000001,4,123904,8,32,1.0097676265036881,1.4383922499084474,1.12772387221458,123904.0
704,0.674072,0.648926,0.670898,0.6560060000000001,0.9318850000000001,0.726074,4,123904,8,32,1.010910334922626,1.4360420140354988,1.118885666470445,123904.0
768,1.0778809999999999,0.7749020000000001,0.778809,0.7771,0.9589840000000001,0.846924,4,147456,8,32,1.0028364877107039,1.2375552005285828,1.0929433657417325,147456.0
768,1.019043,0.815918,0.779053,0.7768550000000001,0.992188,0.8479,4,147456,8,32,0.9521238653884337,1.2160388666508153,1.0391975664221158,147456.0
768,1.091064,0.7700199999999999,0.781982,0.7768550000000001,0.9587399999999999,0.8459469999999999,4,147456,8,32,1.0088763928209659,1.2450845432586166,1.098603932365393,147456.0
768,1.024902,0.7700199999999999,0.781982,0.7771,0.99292,0.846924,4,147456,8,32,1.0091945663748996,1.2894730007012807,1.0998727305784266,147456.0
768,1.072021,0.769043,0.781982,0.776123,0.9660639999999999,0.846191,4,147456,8,32,1.0092062472449526,1.2561898359389525,1.1003168873522027,147456.0
832,1.1560059999999999,0.899658,0.9118649999999999,0.906006,1.415039,0.976074,4,173056,8,32,1.0070560146188885,1.5728632435881191,1.0849389434651835,173056.0
832,1.174316,0.89917,0.909912,0.907959,1.416992,0.977051,4,173056,8,32,1.0097745698811125,1.5758888752961064,1.086614322097045,173056.0
832,1.387207,0.897949,0.925049,0.9001459999999999,1.3859860000000002,0.977051,4,173056,8,32,1.002446686838562,1.5435019138057955,1.08809186267817,173056.0
832,1.1359860000000002,0.898682,0.9189450000000001,0.906982,1.416016,0.976074,4,173056,8,32,1.009235747461282,1.575658575558429,1.0861172250028375,173056.0
832,1.1489260000000001,0.9001459999999999,0.918701,0.903809,1.4140620000000002,0.981934,4,173056,8,32,1.0040693398626446,1.5709251610294335,1.0908608159120854,173056.0
896,1.288086,1.0341799999999999,1.044922,1.041016,1.5109860000000002,1.138916,4,200704,8,32,1.0066100678798662,1.461047399872363,1.101274439652672,200704.0
896,1.501953,1.0390620000000002,1.074951,1.047852,1.522217,1.1171879999999998,4,200704,8,32,1.0084595529429425,1.4649915019507977,1.0751889685119846,200704.0
896,1.313965,1.033691,1.052002,1.048096,1.5200200000000001,1.1171879999999998,4,200704,8,32,1.0139354990998277,1.470478121605006,1.0807755896104347,200704.0
896,1.3129879999999998,1.041016,1.053223,1.049072,1.520996,1.1362299999999999,4,200704,8,32,1.0077385938352532,1.4610688020164917,1.0914625711804622,200704.0
896,1.313721,1.041016,1.054932,1.044922,1.4848629999999998,1.115967,4,200704,8,32,1.003752103714064,1.426359441161327,1.0719979327887372,200704.0
960,1.440918,1.208008,1.2109379999999998,1.1958010000000001,1.60083,1.269043,4,230400,8,32,0.9898949344706328,1.3251816213137662,1.0505253276468367,230400.0
960,1.533936,1.204834,1.202148,1.197998,1.604004,1.268066,4,230400,8,32,0.9943261893339663,1.3313070514278316,1.0524819186709538,230400.0
960,1.442871,1.190918,1.205322,1.197266,1.60376,1.267822,4,230400,8,32,1.00533034180355,1.3466586280499582,1.0645753947794896,230400.0
960,1.447021,1.190918,1.202148,1.197998,1.5698239999999999,1.266846,4,230400,8,32,1.0059449936939402,1.3181629633610374,1.0637558589256355,230400.0
960,1.4418950000000001,1.2060549999999999,1.197266,1.197998,1.5891110000000002,1.268066,4,230400,8,32,0.9933195418119406,1.317610722562404,1.0514163947746993,230400.0
1024,1.6049799999999999,1.351807,1.384033,1.388184,1.678955,1.450928,4,262144,8,32,1.0269099065177205,1.2420079197696121,1.073324816338427,262144.0
1024,1.662842,1.369141,1.381104,1.394775,1.676025,1.440918,4,262144,8,32,1.0187226881672524,1.2241434592930898,1.0524248415612416,262144.0
1024,1.6010739999999999,1.353027,1.388184,1.3908690000000001,1.6689450000000001,1.451904,4,262144,8,32,1.027968399743686,1.2334897973211179,1.073078364289848,262144.0
1024,1.619873,1.352783,1.3950200000000001,1.388916,1.647217,1.4379879999999998,4,262144,8,32,1.0267101227617437,1.2176505766261108,1.0629849724604756,262144.0
1024,1.6689450000000001,1.345947,1.380127,1.38916,1.681152,1.447021,4,262144,8,32,1.0321060190334388,1.2490476965289123,1.0750950817528475,262144.0
1088,1.822021,1.526123,1.559082,1.561035,1.769043,1.60791,4,295936,8,32,1.022876268819748,1.1591745881557385,1.0535913553494705,295936.0
1088,1.796143,1.52417,1.556885,1.560303,1.7607419999999998,1.6020510000000001,4,295936,8,32,1.0237066731401352,1.155213657269202,1.0510973185405827,295936.0
1088,1.783936,1.5239260000000001,1.556152,1.559814,1.771729,1.608154,4,295936,8,32,1.0235496999198124,1.1626082893788805,1.0552704002687794,295936.0
1088,1.8000490000000002,1.526123,1.564941,1.559814,1.757812,1.6010739999999999,4,295936,8,32,1.0220762022458216,1.1518154172370116,1.0491120309437705,295936.0
1088,1.790039,1.526123,1.5581049999999999,1.558838,1.769043,1.6091309999999999,4,295936,8,32,1.0214366731908242,1.1591745881557385,1.0543914219233967,295936.0
1152,1.9729,1.7060549999999999,1.7539060000000002,1.743164,2.25,1.788818,4,331776,8,32,1.0217513503374744,1.3188320423433009,1.0485113316979817,331776.0
1152,1.986084,1.7080080000000002,1.740967,1.740967,2.2570799999999998,1.790771,4,331776,8,32,1.0192967480245994,1.3214692202846823,1.048455862033433,331776.0
1152,1.9731450000000001,1.7080080000000002,1.742188,1.740967,2.224121,1.7841799999999999,4,331776,8,32,1.0192967480245994,1.302172472260083,1.044596980810394,331776.0
1152,1.9550779999999999,1.7060549999999999,1.747314,1.734863,2.259033,1.78833,4,331776,8,32,1.0168857393225894,1.3241267133826284,1.0482252916816868,331776.0
1152,1.968018,1.7080080000000002,1.741211,1.741943,2.258057,1.7841799999999999,4,331776,8,32,1.01986817391956,1.3220412316569945,1.044596980810394,331776.0
1216,2.231689,1.899902,1.940918,1.935059,2.37793,1.983154,4,369664,8,32,1.0185046386603098,1.2516066618172939,1.0438191022484318,369664.0
1216,2.22998,1.914795,1.935059,1.936035,2.332031,1.993896,4,369664,8,32,1.0110925712674201,1.2179011330194618,1.0413104274870155,369664.0
1216,2.2209470000000002,1.913818,1.939941,1.934814,2.329834,2.000244,4,369664,8,32,1.0109707401644252,1.2173749018976725,1.0451589440584215,369664.0
1216,2.197998,1.900146,1.947754,1.935059,2.332031,1.9799799999999999,4,369664,8,32,1.0183738512724814,1.2272904292617517,1.0420146662414362,369664.0
1216,2.152344,1.899902,1.938721,1.9328610000000002,2.335938,1.987061,4,369664,8,32,1.0173477368832708,1.229504469177884,1.0458755241059803,369664.0
1280,2.339111,2.102051,2.143066,2.1320799999999998,2.458008,2.2019040000000003,4,409600,8,32,1.014285571567959,1.169337946605482,1.047502653360932,409600.0
1280,2.421143,2.1179200000000002,2.14502,2.1401369999999997,2.476074,2.190674,4,409600,8,32,1.010490009065498,1.1691064818312304,1.0343516280123894,409600.0
1280,2.369873,2.10498,2.151855,2.137939,2.4772950000000002,2.1879880000000003,4,409600,8,32,1.015657630951363,1.176873414474247,1.039434103886973,409600.0
1280,2.375732,2.10376,2.145996,2.1320799999999998,2.472168,2.191162,4,409600,8,32,1.0134616115906756,1.1751188348480817,1.0415456135680876,409600.0
1280,2.36084,2.102783,2.1647950000000002,2.139893,2.440918,2.200195,4,409600,8,32,1.017648040715566,1.1608035636582565,1.0463252746479308,409600.0
1344,2.602051,2.318115,2.3581540000000003,2.351074,2.579834,2.400146,4,451584,8,32,1.0142180176565874,1.1129016463807877,1.0353869415451777,451584.0
1344,2.636963,2.320068,2.351074,2.352051,2.7509770000000002,2.424805,4,451584,8,32,1.0137853718080676,1.1857311940856907,1.0451439354363752,451584.0
1344,2.578857,2.319092,2.339111,2.3210450000000002,2.5710450000000002,2.4147950000000002,4,451584,8,32,1.000842139940977,1.1086429516379688,1.0412674443273489,451584.0
1344,2.589844,2.3120119999999997,2.3459470000000002,2.3427729999999998,2.634033,2.42627,4,451584,8,32,1.013304861739472,1.1392817165308833,1.0494192936714863,451584.0
1344,2.721924,2.314209,2.347168,2.338135,2.603027,2.433105,4,451584,8,32,1.0103387377717397,1.124802038191019,1.0513765178512398,451584.0
1408,2.836182,2.536865,2.564209,2.563965,3.12207,2.6550290000000003,4,495616,8,32,1.0106824762058682,1.2306803870131047,1.0465787497560965,495616.0
1408,2.789062,2.536865,2.563965,2.572266,3.100098,2.656982,4,495616,8,32,1.0139546250983005,1.2220193033527602,1.047348597580084,495616.0
1408,2.806152,2.536133,2.5769040000000003,2.5620119999999997,3.125244,2.653076,4,495616,8,32,1.0102041178439773,1.2322871079710724,1.0461107520780653,495616.0
1408,2.871094,2.544189,2.552002,2.544189,3.090088,2.649902,4,495616,8,32,1.0,1.21456699954288,1.0415507652929874,495616.0
1408,2.791016,2.542969,2.552002,2.565186,3.119873,2.6428220000000002,4,495616,8,32,1.0087366381579959,1.2268623801548506,1.0392663064315768,495616.0
1472,3.088867,2.770996,2.812256,2.804932,3.203125,2.885986,4,541696,8,32,1.0122468599738146,1.155947175672574,1.041497714179306,541696.0
1472,3.121094,2.776123,2.791992,2.783936,3.239014,2.866943,4,541696,8,32,1.002814356568495,1.166740090406657,1.0327146887944085,541696.0
1472,3.042725,2.769043,2.804932,2.802979,3.239014,2.884277,4,541696,8,32,1.012255497657494,1.1697232581798116,1.0416150995127198,541696.0
1472,3.0490720000000002,2.771729,2.784912,2.788086,3.23999,2.888916,4,541696,8,32,1.0059013705885387,1.1689418409952776,1.0422793858995594,541696.0
1472,3.026123,2.770752,2.805908,2.811035,3.22998,2.8901369999999997,4,541696,8,32,1.0145386523225464,1.165741286120158,1.043087580555748,541696.0
1536,3.2990720000000002,3.021973,3.031982,3.031006,3.384033,3.130127,4,589824,8,32,1.0029891067855339,1.1198091445555602,1.0357892012933272,589824.0
1536,3.283936,3.0290529999999998,3.031006,3.025879,3.3630370000000003,3.131104,4,589824,8,32,0.9989521477504687,1.1102602034365199,1.0336907277621092,589824.0
