size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
3904, 19.691895, 19.405762, 19.452881, 19.418945, 20.184082, 19.603027,  4, 3810304
3968, 20.307129, 20.047852, 20.075195, 20.065918, 20.756836, 20.266113,  4, 3936256
3968, 20.318115, 20.053955, 20.078125, 20.084961, 20.740234, 20.324219,  4, 3936256
3968, 20.366211, 20.046875, 20.088135, 20.059082, 20.753174, 20.235107,  4, 3936256
3968, 20.311035, 20.053223, 20.062988, 20.077148, 20.795898, 20.332764,  4, 3936256
3968, 20.385986, 20.052979, 20.094727, 20.073975, 20.794922, 20.302002,  4, 3936256
4032, 21.192871, 20.699951, 20.745850, 20.715088, 21.412109, 20.895020,  4, 4064256
4032, 21.008789, 20.711914, 20.716064, 20.733887, 21.426025, 20.978760,  4, 4064256
4032, 20.968018, 20.705078, 20.737793, 20.719971, 21.415771, 20.886719,  4, 4064256
4032, 20.961182, 20.697998, 20.727051, 20.735107, 21.402100, 20.932373,  4, 4064256
4032, 20.966064, 20.707275, 20.725830, 20.726318, 21.404053, 20.950928,  4, 4064256
4096, 21.647949, 21.361816, 21.400146, 21.374023, 22.151855, 21.567871,  4, 4194304
4096, 21.833984, 21.366943, 21.378906, 21.384033, 22.160889, 21.617920,  4, 4194304
4096, 21.634033, 21.367188, 21.397949, 21.499023, 22.150879, 21.558105,  4, 4194304
4096, 21.625977, 21.359863, 21.382080, 21.394043, 22.155029, 21.645996,  4, 4194304
4096, 21.842041, 21.361084, 21.393066, 21.385986, 22.156006, 21.552979,  4, 4194304
