size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
3904, 19.705078, 19.434814, 19.439941, 19.446045, 19.548096, 19.489014,  1, 30482432
3904, 19.765869, 19.426270, 19.444824, 19.430176, 19.585205, 19.476318,  1, 30482432
3904, 19.695068, 19.424072, 19.438965, 19.442139, 19.581055, 19.449951,  1, 30482432
3968, 20.404053, 20.065918, 20.080078, 20.085938, 20.197021, 20.141846,  1, 31490048
3968, 20.313965, 20.066895, 20.079834, 20.074951, 20.211914, 20.112061,  1, 31490048
3968, 20.328857, 20.080078, 20.087891, 20.071045, 20.221924, 20.100098,  1, 31490048
3968, 20.404053, 20.075928, 20.080078, 20.082031, 20.198730, 20.127930,  1, 31490048
3968, 20.322998, 20.079102, 20.085938, 20.067871, 20.205078, 20.104980,  1, 31490048
4032, 21.036865, 20.718018, 20.724854, 20.731934, 20.851807, 20.778809,  1, 32514048
4032, 20.986084, 20.732178, 20.729980, 20.727051, 20.867920, 20.770020,  1, 32514048
4032, 20.970947, 20.733643, 20.741943, 20.723145, 20.873291, 20.757812,  1, 32514048
4032, 20.971924, 20.723877, 20.742920, 20.723877, 20.873047, 20.797852,  1, 32514048
4032, 21.063965, 20.718018, 20.738281, 20.741943, 20.879883, 20.780029,  1, 32514048
4096, 21.880859, 21.378906, 21.414062, 21.389893, 21.541016, 21.438721,  1, 33554432
4096, 21.624756, 21.379883, 21.392090, 21.396240, 21.513184, 21.426270,  1, 33554432
4096, 21.625977, 21.378906, 21.390869, 21.413818, 21.548828, 21.448975,  1, 33554432
4096, 21.652100, 21.381104, 21.401367, 21.398193, 21.522949, 21.451904,  1, 33554432
4096, 21.763916, 21.379883, 21.391846, 21.406982, 21.520996, 21.419922,  1, 33554432
