size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
3904, 20.003174, 19.731934, 19.851807, 19.844971, 20.399658, 19.966797,  12, 10160808
3904, 20.205811, 19.733887, 19.851074, 19.840820, 20.409912, 19.970215,  12, 10160808
3968, 20.632080, 20.386963, 20.490967, 20.492920, 21.115967, 20.637939,  12, 10496680
3968, 20.659180, 20.393066, 20.493164, 20.496826, 21.103271, 20.609863,  12, 10496680
3968, 20.641846, 20.384033, 20.512939, 20.503906, 21.118896, 20.620117,  12, 10496680
3968, 20.707275, 20.385010, 20.491699, 20.486816, 21.116211, 20.636963,  12, 10496680
3968, 20.637939, 20.384033, 20.509033, 20.498047, 21.120850, 20.626953,  12, 10496680
4032, 21.497070, 21.048096, 21.172119, 21.165771, 21.773926, 21.355957,  12, 10838016
4032, 21.551025, 21.050781, 21.387939, 21.168945, 21.797119, 21.281006,  12, 10838016
4032, 21.311035, 21.063232, 21.163818, 21.153809, 21.791016, 21.279297,  12, 10838016
4032, 21.295898, 21.044922, 21.162109, 21.145020, 21.805908, 21.295166,  12, 10838016
4032, 21.395020, 21.048096, 21.196045, 21.158936, 21.789062, 21.299805,  12, 10838016
4096, 21.989990, 21.734863, 21.843750, 21.749023, 22.484863, 21.960938,  12, 11184808
4096, 22.068848, 21.718994, 21.843994, 21.828857, 22.508789, 21.977783,  12, 11184808
4096, 22.009033, 21.733154, 21.838867, 21.835938, 22.460938, 21.956055,  12, 11184808
4096, 21.962158, 21.725830, 21.833984, 21.861084, 22.476074, 21.988037,  12, 11184808
4096, 21.964111, 21.729980, 21.816895, 21.826904, 22.480957, 21.973877,  12, 11184808
