size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
3904, 19.650879, 19.421143, 19.417236, 19.425293, 19.898926, 19.483887,  3, 5080400
3968, 20.286621, 20.043945, 20.072998, 20.050781, 20.591797, 20.145020,  3, 5248336
3968, 20.289062, 20.044189, 20.070068, 20.052246, 20.552002, 20.129150,  3, 5248336
3968, 20.291016, 20.046143, 20.079834, 20.052002, 20.569092, 20.127930,  3, 5248336
3968, 20.305176, 20.045898, 20.069092, 20.052002, 20.575195, 20.123047,  3, 5248336
3968, 20.360107, 20.044922, 20.069824, 20.056885, 20.566162, 20.132080,  3, 5248336
4032, 21.110107, 20.698730, 20.722900, 20.703125, 21.255127, 20.773926,  3, 5419008
4032, 20.942139, 20.696045, 20.708252, 20.700928, 21.230957, 20.783936,  3, 5419008
4032, 20.943848, 20.696777, 20.705811, 20.703125, 21.283203, 20.790039,  3, 5419008
4032, 21.009033, 20.696777, 20.706055, 20.718018, 21.267334, 20.771973,  3, 5419008
4032, 21.088867, 20.697021, 20.706055, 20.701904, 21.235107, 20.780029,  3, 5419008
4096, 21.606201, 21.358154, 21.366943, 21.383057, 21.918945, 21.428955,  3, 5592400
4096, 21.601074, 21.358887, 21.367920, 21.361816, 21.937988, 21.435791,  3, 5592400
4096, 21.622070, 21.358154, 21.370850, 21.367676, 21.990967, 21.441895,  3, 5592400
4096, 21.605957, 21.357910, 21.367920, 21.364014, 21.927002, 21.436035,  3, 5592400
4096, 21.636963, 21.360107, 21.366943, 21.377197, 21.949951, 21.439941,  3, 5592400
